Age,y_pred
48.000001749481285,0.09147993688850643
47.00000192425146,0.13638541938448387
32.00000454580409,0.07033456145368955
49.000001574711106,0.05230093851967647
49.000001574711106,0.11840996783104062
49.000001574711106,0.171218690371142
50.000001399940935,0.08282197632669307
48.000001749481285,0.10743216625359547
58.000000001779554,0.6952274468628983
56.0000003513199,0.4228868713180921
57.000000176549726,0.2561820478391889
48.000001749481285,0.2200390649681345
56.0000003513199,0.4712938511440292
58.99999982700938,0.2615193126992439
43.00000262333215,0.06390346859133737
45.00000227379181,0.12192842179397659
54.00000070086025,0.26323178411453535
35.00000402149351,0.030794492734029504
59.999999652239204,0.6371750599939953
72.99999738022697,0.7503282718819435
73.9999972054568,0.839143954088939
48.000001749481285,0.10141819363395704
60.99999947746903,0.799045621788467
50.000001399940935,0.09368194222752328
54.00000070086025,0.22069103210625088
46.00000209902163,0.0793052842431579
62.99999912792868,0.40151941893365406
70.99999772976724,0.6984995424231331
64.9999987783883,0.7737710138786152
65.99999860361821,0.8409131126484016
46.00000209902163,0.05443765154471238
47.00000192425146,0.15622951611450694
47.00000192425146,0.0959230519499778
56.0000003513199,0.5036875830753398
42.000002798102315,0.17989865651074397
62.99999912792868,0.6907737839477954
48.000001749481285,0.1286917041147454
62.99999912792868,0.6812778564017259
58.000000001779554,0.3403328592963027
32.00000454580409,0.06073551706646254
49.000001574711106,0.06103104839653277
37.00000367195324,0.039823975623522925
42.000002798102315,0.0583985408466547
34.0000041962637,0.0389809806993289
51.00000122517076,0.38713847871468104
74.9999970306866,0.7713258764481783
47.00000192425146,0.07482942800947168
50.000001399940935,0.22063418045249145
44.00000244856198,0.07889750333197214
78.99999633160594,0.8852424635358501
38.000003497183044,0.1826950455620186
66.99999842884802,0.8431951914319508
51.00000122517076,0.14693354680122694
49.000001574711106,0.06987262852684316
54.00000070086025,0.206209342015491
60.99999947746903,0.6246177980762411
49.000001574711106,0.2630284779325147
70.99999772976724,0.8899647859737536
30.00000489534436,0.08651144917283986
60.99999947746903,0.4025846279367778
65.99999860361821,0.7081192630591735
46.00000209902163,0.03230265645548576
74.9999970306866,0.8792527747140002
50.000001399940935,0.0719634829118291
57.000000176549726,0.5372891865494751
59.999999652239204,0.6578973852389987
49.000001574711106,0.08485373403560131
59.999999652239204,0.6980198014175437
53.00000087563041,0.34765796149657324
50.000001399940935,0.07310121726155144
49.000001574711106,0.08271196309726551
53.00000087563041,0.2759816091512422
55.000000526090076,0.22241139661170348
49.000001574711106,0.0970820849523229
46.00000209902163,0.036946959151465834
51.00000122517076,0.1540784818149355
58.99999982700938,0.5464303231677333
62.99999912792868,0.8086560547563703
49.000001574711106,0.09854617388921195
52.00000105040059,0.15248624789259257
32.00000454580409,0.06739672590390662
38.000003497183044,0.07092548102434822
38.000003497183044,0.08590564976908001
63.99999895315849,0.6421329731375909
37.00000367195324,0.06119795889219086
46.00000209902163,0.07539995915012876
65.99999860361821,0.6900489695688019
41.0000029728725,0.10926896307408299
40.00000314764266,0.03718083850817289
56.0000003513199,0.39517823826838394
49.000001574711106,0.09457085764802013
52.00000105040059,0.27316935284503674
48.000001749481285,0.09815619028073286
49.000001574711106,0.10265784700271326
47.00000192425146,0.05407466177221231
45.00000227379181,0.08605004081315049
40.00000314764266,0.1268009822851593
65.99999860361821,0.7494842781532108
48.000001749481285,0.09633327303593849
54.00000070086025,0.42777379016838246
31.000004720574278,0.05017849588018148
58.99999982700938,0.567587484507804
49.000001574711106,0.1797173777279931
69.99999790453745,0.5306708247274821
58.99999982700938,0.47700636227544424
58.99999982700938,0.5630687063119053
60.99999947746903,0.6265536802377774
56.0000003513199,0.44577366918036504
54.00000070086025,0.20859519170369636
42.000002798102315,0.02894466162185638
60.99999947746903,0.6794848859236773
44.00000244856198,0.04480468176246884
30.00000489534436,0.05563145216300798
50.000001399940935,0.14665202630322574
64.9999987783883,0.729312775915367
49.000001574711106,0.05956395951594952
47.00000192425146,0.28798135871426267
41.0000029728725,0.05917062037502155
61.99999930269887,0.6520170836802515
41.0000029728725,0.04276097493644138
53.00000087563041,0.38743138083264206
53.00000087563041,0.5782436797308315
43.00000262333215,0.1145513107010035
58.99999982700938,0.4627468038157802
80.99999598206556,0.6900034692094098
33.000004371033896,0.06183316390513219
52.00000105040059,0.16743546973994097
37.00000367195324,0.07036947502798688
76.99999668114621,0.7969978690558005
55.000000526090076,0.29558778959395193
55.000000526090076,0.4208322729446358
60.99999947746903,0.6420580109110204
66.99999842884802,0.7075684870828403
58.99999982700938,0.4439141847663204
59.999999652239204,0.531021773202037
77.99999650637614,0.874739383639662
31.000004720574278,0.07300264490348905
74.9999970306866,0.7486877163644607
52.00000105040059,0.1672788981380655
56.0000003513199,0.4377537493174458
58.000000001779554,0.37401074673622675
57.000000176549726,0.44637006678178326
58.99999982700938,0.689399285015838
46.00000209902163,0.21763834143571792
69.99999790453745,0.8024839713870836
75.99999685591641,0.8117136799367549
58.99999982700938,0.34644539626916865
59.999999652239204,0.5502338492598987
48.000001749481285,0.17102426082662375
39.00000332241285,0.04772722578331925
58.99999982700938,0.5712399793842438
45.00000227379181,0.1601274349884303
36.00000384672332,0.10982049194498923
53.00000087563041,0.34701871936659784
59.999999652239204,0.5029557959900588
38.000003497183044,0.042863955676531174
47.00000192425146,0.05302436725289599
66.99999842884802,0.8432717215602327
52.00000105040059,0.23695418839814392
36.00000384672332,0.030701043227644692
59.999999652239204,0.7353804130809733
45.00000227379181,0.08829442678839364
59.999999652239204,0.3554651668871692
59.999999652239204,0.5160486419612995
58.000000001779554,0.4593729835053726
32.00000454580409,0.08249500661605862
57.000000176549726,0.359129633803572
51.00000122517076,0.39868458823077857
36.00000384672332,0.07378431196319124
65.99999860361821,0.7052216286603208
48.000001749481285,0.11875423864561327
56.0000003513199,0.427116720576551
31.000004720574278,0.1141923418821622
45.00000227379181,0.08438044899330538
59.999999652239204,0.45594693206900117
41.0000029728725,0.1258154878538199
55.000000526090076,0.3499509407366064
64.9999987783883,0.8093886433326978
53.00000087563041,0.24247516931601149
74.9999970306866,0.8389114888065751
42.000002798102315,0.03736713489682482
45.00000227379181,0.03124584172251916
51.00000122517076,0.17296550382980683
46.00000209902163,0.11699286940566996
51.00000122517076,0.1557242856663125
35.00000402149351,0.03630080657362952
71.99999755499718,0.6132080624482559
48.000001749481285,0.12631301220986438
54.00000070086025,0.5508710866004738
32.00000454580409,0.05169278663320507
38.000003497183044,0.035724142439668885
60.99999947746903,0.5137815844488781
59.999999652239204,0.49263652500958566
33.000004371033896,0.12822787947131298
66.99999842884802,0.8348324083743514
72.99999738022697,0.9097051815772599
32.00000454580409,0.05260169054682933
35.00000402149351,0.05658095487175259
55.000000526090076,0.4319127322398498
38.000003497183044,0.029017751248813894
53.00000087563041,0.5353696494912628
30.00000489534436,0.052067389611539755
72.99999738022697,0.8197195949453675
32.00000454580409,0.05226460214891205
45.00000227379181,0.08786057515288888
47.00000192425146,0.1571474986527033
61.99999930269887,0.3652216610070697
33.000004371033896,0.10068376216761994
53.00000087563041,0.2699001817107418
51.00000122517076,0.12770685439824642
51.00000122517076,0.09352720490818095
71.99999755499718,0.8394041692035933
52.00000105040059,0.1014439303158784
57.000000176549726,0.4346475595648769
68.99999807930763,0.8777828023207338
51.00000122517076,0.11998676601605386
51.00000122517076,0.08864612723529258
56.0000003513199,0.4973972389947015
62.99999912792868,0.6061933188169074
60.99999947746903,0.43671298597555575
61.99999930269887,0.6644499127431347
49.000001574711106,0.086544005525936
45.00000227379181,0.110435047165046
58.000000001779554,0.6491482736163294
46.00000209902163,0.24958461756811043
66.99999842884802,0.3918974445579992
65.99999860361821,0.7082794466655841
56.0000003513199,0.26428459385284453
79.99999615683575,0.9129912649697703
52.00000105040059,0.45497050822841006
56.0000003513199,0.24112933743397083
32.00000454580409,0.09222605790236954
58.99999982700938,0.5484341887121328
58.99999982700938,0.695938101395296
55.000000526090076,0.38308593900070415
30.00000489534436,0.07732657783376379
41.0000029728725,0.11993608256188412
67.99999825407784,0.7937073179900209
58.000000001779554,0.3988486079369548
48.000001749481285,0.09444832785231176
52.00000105040059,0.1174888590155981
57.000000176549726,0.3888057254317765
54.00000070086025,0.31847694225265955
46.00000209902163,0.04649222504513359
53.00000087563041,0.24093683472959387
62.99999912792868,0.703161742513223
52.00000105040059,0.1414804435078789
50.000001399940935,0.18489861935197452
53.00000087563041,0.15704874583627626
31.000004720574278,0.0595347365957699
36.00000384672332,0.05929742001437151
45.00000227379181,0.06264804938635556
46.00000209902163,0.040791646644140755
40.00000314764266,0.0433729205147633
66.99999842884802,0.8415435576268887
59.999999652239204,0.5647222638773606
62.99999912792868,0.6833809521265661
46.00000209902163,0.030551606645814845
80.99999598206556,0.8095052744254064
52.00000105040059,0.10446166939707453
62.99999912792868,0.7149206902338523
58.000000001779554,0.5705132155837802
47.00000192425146,0.13176649438469365
54.00000070086025,0.2304415910445261
51.00000122517076,0.22092358436656667
42.000002798102315,0.027830201469742535
44.00000244856198,0.11710867309316722
39.00000332241285,0.05909610649057658
80.99999598206556,0.7606827768847828
51.00000122517076,0.24724839938956258
44.00000244856198,0.03667136921801409
51.00000122517076,0.32414841394814886
49.000001574711106,0.08339824812532254
55.000000526090076,0.226413944037704
46.00000209902163,0.037341953344978536
39.00000332241285,0.07887956774567637
40.00000314764266,0.2615223885444886
56.0000003513199,0.5264463442820128
51.00000122517076,0.11170306334586597
56.0000003513199,0.4073882904570035
56.0000003513199,0.44932885751452223
